id_nspn,date_homework,event,apq_01_good_job,apq_02_threaten_punish,apq_03_fails_note,apq_04_games,apq_05_talk_out_punish,apq_06_ask_school,apq_07_stays_out,apq_08_homework,apq_09_compliment,apq_10_praise,apq_11_out_friends,apq_12_punish_early,apq_13_spank,apq_14_slap,apq_15_hit,apq_positive,apq_inconsistent,apq_poorsup,apq_involve,apq_punish,apq_alabama_parentin_v_14
45625,25/03/2014,Home Questionnaire Pack 1,Often,Never,Always,Sometimes,Almost never,Often,Almost never,Sometimes,Often,Often,Often,Never,Never,Never,Never,12,4,11,10,3,Complete
45633,19/03/2014,Home Questionnaire Pack 1,Never,Always,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,3,13,3,3,3,Complete
45633,06/10/2015,Home Questionnaire Pack 2,Often,Often,Sometimes,Almost never,Sometimes,Often,Never,Never,Always,Sometimes,Almost never,Always,Never,Never,Never,12,12,6,7,3,Complete
45633,11/09/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45641,19/03/2014,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Sometimes,Almost never,Sometimes,Never,Sometimes,Often,Sometimes,Almost never,Never,Never,Never,Never,10,5,5,9,3,Complete
45641,07/03/2015,Home Questionnaire Pack 2,Often,Never,Never,Sometimes,Never,Often,Never,Often,Always,Sometimes,Sometimes,Never,Never,Never,Never,12,3,5,11,3,Complete
45641,08/02/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45658,21/03/2014,Home Questionnaire Pack 1,Almost never,Sometimes,Almost never,Almost never,Sometimes,Almost never,Almost never,Almost never,Almost never,Almost never,Never,Often,.a,.a,.a,6,10,5,6,,Complete
45674,21/03/2014,Home Questionnaire Pack 1,Often,Sometimes,Sometimes,Always,Often,Always,Almost never,Often,Always,Always,Sometimes,Sometimes,Never,Never,Never,14,10,8,14,3,Complete
45674,27/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,Incomplete
45682,26/03/2014,Home Questionnaire Pack 1,Never,Never,Almost never,Sometimes,Almost never,Sometimes,Never,Sometimes,Almost never,Never,Almost never,Never,Never,Never,Never,4,4,5,9,3,Complete
45682,08/03/2015,Home Questionnaire Pack 2,Almost never,Never,Almost never,Often,Almost never,Often,Almost never,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Never,Never,Never,8,5,7,11,3,Complete
45682,10/02/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45690,26/03/2014,Home Questionnaire Pack 1,Almost never,Sometimes,Sometimes,Never,Almost never,Often,Never,Sometimes,Almost never,Almost never,Almost never,Sometimes,Sometimes,Never,Never,6,8,6,8,5,Complete
45690,20/10/2015,Home Questionnaire Pack 2,Almost never,Always,Often,Never,Sometimes,Never,Never,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Never,Never,Never,7,11,8,5,3,Complete
45708,31/03/2014,Home Questionnaire Pack 1,Almost never,Sometimes,Often,Never,Never,Sometimes,Almost never,Never,Always,Sometimes,Often,Sometimes,Never,Never,Never,10,7,10,5,3,Complete
45708,17/04/2015,Home Questionnaire Pack 2,Sometimes,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Sometimes,Never,Almost never,Sometimes,Often,Sometimes,Never,Never,Never,8,9,9,6,3,Complete
45740,21/03/2014,Home Questionnaire Pack 1,Often,Almost never,Almost never,Almost never,Almost never,Sometimes,Almost never,Almost never,Often,Often,Almost never,Almost never,Never,Almost never,Never,12,6,6,7,4,Complete
45740,12/03/2015,Home Questionnaire Pack 2,Often,Sometimes,Never,Almost never,Sometimes,Often,Never,Never,Often,Often,Never,Sometimes,Never,Never,Never,12,9,3,7,3,Complete
45740,14/04/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45765,13/04/2014,Home Questionnaire Pack 1,Sometimes,Almost never,Never,Often,Almost never,Often,Never,Never,Often,Almost never,Often,Almost never,Never,Never,Never,9,6,6,9,3,Complete
45765,04/04/2015,Home Questionnaire Pack 2,Almost never,Sometimes,Almost never,Sometimes,Sometimes,Often,Almost never,Never,Sometimes,Sometimes,Often,Almost never,Never,Never,Never,8,8,8,8,3,Complete
45765,25/03/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45773,26/03/2014,Home Questionnaire Pack 1,Sometimes,Never,Never,Sometimes,Almost never,Almost never,Sometimes,Never,Sometimes,Almost never,Sometimes,Never,Never,Never,Never,8,4,7,6,3,Complete
45773,31/03/2015,Home Questionnaire Pack 2,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,5,3,5,3,3,Complete
45799,24/03/2014,Home Questionnaire Pack 1,Often,Never,Never,Sometimes,Never,Often,Almost never,Sometimes,Always,Always,Never,Never,Never,Never,Never,14,3,4,10,3,Complete
45799,05/03/2015,Home Questionnaire Pack 2,Always,Never,Almost never,Often,Often,Always,Often,Never,Often,Often,Almost never,Never,Never,Never,Never,13,6,8,10,3,Complete
45799,07/03/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45815,27/03/2014,Home Questionnaire Pack 1,Always,Often,Sometimes,Sometimes,Sometimes,Always,Often,Sometimes,Always,Always,Never,Always,Never,Never,Never,15,12,8,11,3,Complete
45823,24/03/2014,Home Questionnaire Pack 1,Sometimes,Often,Almost never,Sometimes,Often,Always,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Almost never,Never,Never,9,12,9,11,4,Complete
45823,08/03/2015,Home Questionnaire Pack 2,Sometimes,Sometimes,Never,Sometimes,Sometimes,Always,Never,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Never,Never,Never,9,9,4,11,3,Complete
45831,25/03/2014,Home Questionnaire Pack 1,Always,Never,Never,Always,Often,Always,Never,Often,Always,Always,Never,Never,Never,Never,Never,15,6,3,14,3,Complete
45831,26/01/2016,Home Questionnaire Pack 2,Always,Never,Almost never,Sometimes,Often,Often,Never,Often,Always,Always,Never,Never,Never,Never,Never,15,6,4,11,3,Complete
45831,18/12/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45856,30/03/2014,Home Questionnaire Pack 1,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Always,Almost never,Sometimes,Often,Often,Almost never,Sometimes,Sometimes,Almost never,Never,11,8,7,11,6,Complete
45864,26/03/2014,Home Questionnaire Pack 1,Often,Almost never,Never,Sometimes,Often,Always,Never,Sometimes,Sometimes,Almost never,Almost never,Often,Never,Never,Never,9,10,4,11,3,Complete
45864,06/03/2015,Home Questionnaire Pack 2,Often,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,10,10,10,9,9,Complete
45922,05/12/2014,Home Questionnaire Pack 1,Never,Almost never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Almost never,Almost never,3,4,7,3,5,Complete
45922,01/04/2015,Home Questionnaire Pack 2,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Always,Almost never,3,3,7,3,12,Complete
45922,10/03/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45963,08/04/2014,Home Questionnaire Pack 1,Often,Almost never,Never,Often,Sometimes,Always,Almost never,Sometimes,Always,Often,Never,Often,Never,Never,Never,13,9,4,12,3,Complete
45963,01/04/2015,Home Questionnaire Pack 2,Always,Never,Never,Often,Often,Always,Sometimes,Often,Always,Sometimes,Never,Sometimes,Never,Never,Never,13,8,5,13,3,Complete
45963,06/04/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45971,02/04/2014,Home Questionnaire Pack 1,Often,Sometimes,Almost never,Sometimes,Sometimes,Often,Almost never,Almost never,Often,Sometimes,Almost never,Sometimes,Never,Never,Never,11,9,6,9,3,Complete
45971,10/09/2015,Home Questionnaire Pack 2,Often,Never,Sometimes,Sometimes,Never,Often,Sometimes,Almost never,Often,Often,Never,Never,Never,Never,Never,12,3,7,9,3,Complete
45989,27/03/2014,Home Questionnaire Pack 1,Sometimes,Never,Never,Almost never,Never,Sometimes,Never,Never,Always,Often,Sometimes,Never,Never,Never,Never,12,3,5,6,3,Complete
45989,06/03/2015,Home Questionnaire Pack 2,Sometimes,Almost never,Never,Always,Never,Never,Never,Never,Never,Almost never,Never,Never,Never,Never,Never,6,4,3,7,3,Complete
45989,23/03/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
45997,04/04/2014,Home Questionnaire Pack 1,Always,Almost never,Never,Never,Never,Often,Never,Never,Often,Often,Often,Sometimes,Never,Never,Never,13,6,6,6,3,Complete
45997,11/03/2015,Home Questionnaire Pack 2,Often,Never,Never,Almost never,Never,Often,Never,Never,Always,Sometimes,Sometimes,Never,Never,Never,Never,12,3,5,7,3,Complete
45997,24/05/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46037,13/04/2014,Home Questionnaire Pack 1,Often,Often,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Almost never,Often,Never,Never,Never,11,11,10,9,3,Complete
46045,27/03/2014,Home Questionnaire Pack 1,Sometimes,Never,Never,Almost never,Never,Never,Sometimes,Never,Never,Never,Often,Never,Never,Almost never,Never,5,3,8,4,4,Complete
46045,15/03/2015,Home Questionnaire Pack 2,Almost never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Almost never,Always,Always,Always,Often,4,9,4,3,14,Complete
46052,27/03/2014,Home Questionnaire Pack 1,Sometimes,Almost never,Almost never,Sometimes,Never,Sometimes,Almost never,Never,Often,Sometimes,Almost never,Almost never,Never,Never,Never,10,5,6,7,3,Complete
46060,30/04/2014,Home Questionnaire Pack 1,Always,Almost never,Almost never,Sometimes,Never,Never,Never,Never,Always,Sometimes,Sometimes,Never,Never,Never,Never,13,4,6,5,3,Complete
46102,21/03/2014,Home Questionnaire Pack 1,Almost never,Sometimes,Almost never,Never,Almost never,Never,Often,Never,Never,Never,Almost never,Never,Always,Often,Almost never,4,6,8,3,11,Complete
46102,09/03/2015,Home Questionnaire Pack 2,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Often,Never,Sometimes,Never,Almost never,Sometimes,Never,Never,Never,7,9,9,6,3,Complete
46110,04/11/2014,Home Questionnaire Pack 1,Sometimes,Almost never,Sometimes,Almost never,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Almost never,Never,Never,9,8,8,9,4,Complete
46110,02/11/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,Incomplete
46151,31/03/2014,Home Questionnaire Pack 1,Often,Never,Never,Sometimes,Never,Always,Never,Almost never,Always,Always,Sometimes,Always,Never,Never,Never,14,7,5,10,3,Complete
46151,05/03/2015,Home Questionnaire Pack 2,Always,Never,Never,Often,Never,Always,Never,Never,Always,Always,Sometimes,Never,Never,Never,Never,15,3,5,10,3,Complete
46151,08/02/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46177,03/04/2014,Home Questionnaire Pack 1,Sometimes,Almost never,Often,Never,Never,Sometimes,Never,Never,Sometimes,Almost never,Always,Never,Never,Never,Never,8,4,10,5,3,Complete
46193,03/04/2014,Home Questionnaire Pack 1,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Always,Always,Almost never,Sometimes,Never,Never,Never,13,8,8,11,3,Complete
46193,17/03/2015,Home Questionnaire Pack 2,Often,Never,Often,Often,Sometimes,Always,Almost never,Often,Often,Often,Never,Often,Never,Never,Never,12,8,7,13,3,Complete
46193,30/03/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46201,04/05/2014,Home Questionnaire Pack 1,Sometimes,Never,Sometimes,Never,Never,Sometimes,Often,Never,Almost never,Never,Sometimes,Never,Never,Never,Never,6,3,10,5,3,Complete
46243,28/04/2014,Home Questionnaire Pack 1,Often,Almost never,Sometimes,Almost never,Almost never,Always,Always,Often,Always,Often,Sometimes,Never,Never,Never,Never,13,5,11,11,3,Complete
46268,10/04/2014,Home Questionnaire Pack 1,Often,Never,Almost never,Sometimes,Never,Always,Almost never,Sometimes,Always,Often,Sometimes,Sometimes,Never,Never,Never,13,5,7,11,3,Complete
46268,13/09/2015,Home Questionnaire Pack 2,Often,Almost never,Never,Sometimes,Never,Always,Almost never,Almost never,Often,Always,Sometimes,Sometimes,Never,Never,Never,13,6,6,10,3,Complete
46268,19/08/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46276,10/04/2014,Home Questionnaire Pack 1,.a,.a,.a,Often,.a,.a,.a,Often,Often,Often,Never,Always,Never,Never,Never,,,,,3,Complete
46276,01/04/2015,Home Questionnaire Pack 2,Often,Never,Never,Often,Never,Always,Never,Always,Always,Always,Never,Almost never,Never,Never,Never,14,4,3,14,3,Complete
46284,20/04/2014,Home Questionnaire Pack 1,Sometimes,Sometimes,Almost never,Often,Almost never,Often,Often,Sometimes,Often,Often,Almost never,Sometimes,Almost never,Almost never,Almost never,11,8,8,11,6,Complete
46292,10/04/2014,Home Questionnaire Pack 1,Sometimes,Never,Almost never,Almost never,Almost never,Always,Almost never,Almost never,Sometimes,Sometimes,Never,Almost never,Never,Never,Never,9,5,5,9,3,Complete
46292,01/04/2015,Home Questionnaire Pack 2,Sometimes,Never,Almost never,Sometimes,Never,Often,Never,Almost never,Often,Often,Never,Sometimes,Never,Never,Never,11,5,4,9,3,Complete
46292,25/09/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46300,09/04/2014,Home Questionnaire Pack 1,Always,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Almost never,Often,Almost never,Often,Sometimes,Never,Never,Never,11,10,11,8,3,Complete
46300,26/03/2015,Home Questionnaire Pack 2,Almost never,Always,Sometimes,Sometimes,Sometimes,Often,Often,Almost never,Often,Sometimes,Always,Often,Sometimes,Almost never,Never,9,12,12,9,6,Complete
46318,09/04/2014,Home Questionnaire Pack 1,Always,Almost never,Almost never,Sometimes,Almost never,Often,Almost never,Sometimes,Always,Always,Sometimes,Never,Never,Never,Never,15,5,7,10,3,Complete
46318,15/03/2015,Home Questionnaire Pack 2,Often,Sometimes,Never,Almost never,Sometimes,Sometimes,Sometimes,Never,Always,Often,Often,Often,Never,Never,Never,13,10,8,6,3,Complete
46318,22/02/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46326,10/04/2014,Home Questionnaire Pack 1,Sometimes,Often,Almost never,Often,Never,Always,Never,Sometimes,Often,Never,Always,Always,Never,Almost never,Never,8,10,8,12,4,Complete
46326,24/03/2015,Home Questionnaire Pack 2,Sometimes,Almost never,Sometimes,Often,Sometimes,Always,Almost never,Sometimes,Often,Never,Often,Always,Never,Never,Never,8,10,9,12,3,Complete
46326,23/02/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46334,21/04/2014,Home Questionnaire Pack 1,Often,Almost never,Sometimes,Often,Almost never,Often,Sometimes,Almost never,Always,Sometimes,Sometimes,Almost never,Never,Never,Never,12,6,9,10,3,Complete
46359,21/04/2014,Home Questionnaire Pack 1,Sometimes,Sometimes,Often,Almost never,Sometimes,Almost never,Sometimes,Never,Sometimes,Almost never,Often,Sometimes,Never,Never,Never,8,9,11,5,3,Complete
46359,29/10/2015,Home Questionnaire Pack 2,Sometimes,Sometimes,Often,Almost never,Sometimes,Often,Almost never,Never,Sometimes,Sometimes,Often,Sometimes,Never,Never,Never,9,9,10,7,3,Complete
46367,11/05/2014,Home Questionnaire Pack 1,Often,Never,Almost never,Often,Never,Always,Sometimes,Sometimes,Often,Often,Sometimes,Never,Never,Never,Never,12,3,8,12,3,Complete
46367,25/06/2015,Home Questionnaire Pack 2,Always,Never,Never,Sometimes,Never,Always,Almost never,Often,Always,Often,Sometimes,Never,Never,Never,Never,14,3,6,12,3,Complete
46375,11/04/2014,Home Questionnaire Pack 1,Sometimes,Sometimes,Sometimes,Almost never,Always,Almost never,Almost never,Never,Sometimes,Sometimes,Almost never,Often,Never,Never,Never,9,12,7,5,3,Complete
46375,15/03/2015,Home Questionnaire Pack 2,Almost never,Often,Never,Never,Often,Sometimes,Never,Never,Almost never,Almost never,Sometimes,Often,Sometimes,Sometimes,Never,6,12,5,5,7,Complete
46391,25/04/2014,Home Questionnaire Pack 1,Often,Sometimes,Almost never,Often,Sometimes,Always,Never,Sometimes,Often,Often,Never,Sometimes,Never,Never,Never,12,9,4,12,3,Complete
46391,26/04/2015,Home Questionnaire Pack 2,Often,Almost never,Almost never,Often,Almost never,Often,Almost never,Never,Often,Sometimes,Never,Never,Never,Never,Never,11,5,5,9,3,Complete
46391,21/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46417,06/05/2014,Home Questionnaire Pack 1,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes,Almost never,Sometimes,Never,Never,Never,Never,8,5,7,5,3,Complete
46417,29/04/2015,Home Questionnaire Pack 2,Sometimes,Never,Sometimes,Never,Almost never,Always,Sometimes,Never,Always,Sometimes,Almost never,Never,Never,Never,Almost never,11,4,8,7,4,Complete
46417,26/04/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46425,05/05/2014,Home Questionnaire Pack 1,Almost never,Never,Sometimes,Never,Never,Almost never,Never,Never,Sometimes,Sometimes,Often,Never,Never,Never,Never,8,3,8,4,3,Complete
46425,14/04/2015,Home Questionnaire Pack 2,Almost never,Never,Sometimes,Never,Never,Almost never,Never,Never,Almost never,Almost never,Often,Sometimes,Never,Never,Never,6,5,8,4,3,Complete
46425,03/04/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46466,07/06/2014,Home Questionnaire Pack 1,Often,Almost never,Never,Never,Almost never,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,10,7,7,8,5,Complete
46466,03/09/2015,Home Questionnaire Pack 2,Often,Sometimes,Often,Never,Sometimes,Often,Sometimes,Almost never,Often,Often,Sometimes,Sometimes,Never,Sometimes,Often,12,9,10,7,8,Complete
46482,01/06/2014,Home Questionnaire Pack 1,Sometimes,Sometimes,Always,Almost never,Almost never,Almost never,Often,Almost never,Often,Often,Sometimes,Almost never,Never,Never,Never,11,7,12,6,3,Complete
46482,08/05/2015,Home Questionnaire Pack 2,Always,Never,Always,Almost never,Sometimes,Sometimes,Never,Sometimes,Always,Always,Sometimes,Always,Never,Never,Never,15,9,9,8,3,Complete
46482,05/05/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46532,03/05/2014,Home Questionnaire Pack 1,Often,Almost never,Often,Often,Almost never,Sometimes,Sometimes,Never,Often,Sometimes,Never,Sometimes,Never,Never,Never,11,7,8,8,3,Complete
46573,19/05/2014,Home Questionnaire Pack 1,Sometimes,Often,Almost never,Sometimes,Sometimes,Always,Sometimes,Almost never,Always,Always,Often,Always,Never,Sometimes,Sometimes,13,12,9,10,7,Complete
46599,01/07/2014,Home Questionnaire Pack 1,Always,Never,Never,Often,Never,Always,Never,Sometimes,Always,Always,Never,Never,Never,Never,Never,15,3,3,12,3,Complete
46599,07/09/2016,Home Questionnaire Pack 2,Sometimes,Never,Almost never,Sometimes,Never,Sometimes,Never,Almost never,Sometimes,Sometimes,Almost never,Almost never,Never,Never,Never,9,4,5,8,3,Complete
46631,03/05/2014,Home Questionnaire Pack 1,Often,Almost never,Almost never,Sometimes,Almost never,Often,Sometimes,Sometimes,Often,Always,Sometimes,Almost never,Never,Never,Never,13,6,8,10,3,Complete
46631,06/05/2015,Home Questionnaire Pack 2,Sometimes,Never,Almost never,Sometimes,Never,Often,Often,Almost never,Often,Often,Often,Never,Never,Never,Never,11,3,10,9,3,Complete
46631,29/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46656,22/05/2014,Home Questionnaire Pack 1,Sometimes,Often,Almost never,Sometimes,Sometimes,Often,Almost never,Almost never,Sometimes,Often,Never,Often,Almost never,Almost never,Never,10,11,5,9,5,Complete
46656,29/09/2015,Home Questionnaire Pack 2,Often,Never,Almost never,Often,Never,Often,Never,Almost never,Always,Often,Never,Sometimes,Never,Almost never,Never,13,5,4,10,4,Complete
46656,03/01/2017,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46664,16/06/2014,Home Questionnaire Pack 1,Often,Almost never,Almost never,Often,Almost never,Often,Never,Sometimes,Always,Often,Almost never,Almost never,Never,Never,Never,13,6,5,11,3,Complete
46664,02/06/2015,Home Questionnaire Pack 2,Often,Almost never,Never,Often,Never,Often,Never,Almost never,Always,Never,Sometimes,Never,Never,Never,Never,10,4,5,10,3,Complete
46672,08/05/2014,Home Questionnaire Pack 1,Always,Sometimes,Almost never,Never,Never,Always,Always,Never,Always,Always,Never,Never,Never,Never,Never,15,5,8,7,3,Complete
46672,19/04/2015,Home Questionnaire Pack 2,Sometimes,Almost never,Always,Almost never,Sometimes,Always,Often,Never,Often,Often,Sometimes,Never,Never,Never,Never,11,6,12,8,3,Complete
46672,27/04/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,
46698,02/05/2014,Home Questionnaire Pack 1,Often,Sometimes,Sometimes,Sometimes,Almost never,Always,Sometimes,Often,Always,Always,Often,Almost never,Sometimes,Almost never,Never,14,7,10,12,6,Complete
